#taxpath	A01.bins	A02.bins	A03.bins	A05.bins	A06.bins	A07.bins	A08.bins	A09.bins	A10.bins	A11.bins	A12.bins	A13.bins	A14.bins	A15.bins	A16.bins	A17.bins	A18.bins	A19.bins	A20.bins	C141.bins	C142.bins	C143.bins	C144.bins	C145.bins	C146.bins	C147.bins	C148.bins	C149.bins	C150.bins	C151.bins	C152.bins	C153.bins	C154.bins	C155.bins	C156.bins	C157.bins	C158.bins	C159.bins	C160.bins	C161.bins	C162.bins	C163.bins	C164.bins	C165.bins	C166.bins	C167.bins	C168.bins	C169.bins	C170.bins	C171.bins	C172.bins	C173.bins	C174.bins	C175.bins	C176.bins	C177.bins	C178.bins	C179.bins	C180.bins	C181.bins	C182.bins	C183.bins	C184.bins	C197.bins	C198.bins	C199.bins	C200.bins	C201.bins	C202.bins	C203.bins	C204.bins	C205.bins	C206.bins	C207.bins	C208.bins
root__Root;domain__Eukaryota;phylum__Mucoromycota;class__Glomeromycetes	0	1	0	5	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	2	0	1	3	0	1	1	0	0	1	0	1	0	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Eukaryota;phylum__Mollusca;class__Polyplacophora	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mollusca;class__Gastropoda	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	8	24	69	62	64	30	15	5	12	6	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Mollusca;class__Bivalvia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Microsporidia;class__unknown	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	2	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	3	2	3	7	12	6	5	4	5	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-8;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-8;class__MAST-8D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-7;class__MAST-7D	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-6;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-4;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-3;class__unknown	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-3;class__MAST-3J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-2;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-24;class__unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-12;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__MAST-12;class__MAST-12C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	5	1	0	0	0	0	0	0	0	2	9	4	1	9	7	1	1	6	7	4	3	0	5	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__MAST-12;class__MAST-12B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Labyrinthulomycetes;class__unknown	7	18	7	9	5	7	31	8	18	3	12	36	1	1	8	0	4	0	2	12	18	15	25	14	9	17	13	6	12	5	9	4	15	10	14	0	24	0	16	2	1	0	1	6	5	4	3	2	6	3	0	10	9	3	20	20	12	12	4	3	8	5	2	0	2	0	0	1	0	1	5	8	13	8	2
root__Root;domain__Eukaryota;phylum__Labyrinthulomycetes;class__uncultured	1	2	2	0	2	6	0	5	4	2	1	1	3	6	0	0	0	0	2	1	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	1	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0
root__Root;domain__Eukaryota;phylum__LKM15;class__unknown	130	8	170	106	195	103	8	198	10	446	128	14	76	75	333	0	1	0	4	772	1215	10	49	60	725	74	11	28	1407	604	10	226	155	82	38	61	225	112	64	0	1	1	4	11	39	59	78	336	749	498	161	15	17	10	6	10	4	9	5	5	5	18	0	0	0	0	1	1	0	2	2	0	5	2	4
root__Root;domain__Eukaryota;phylum__Klebsormidiophyceae;class__unknown	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	20	21	55	11	66	27	62	13	38	9	1	72	13	29	0	38	2	16	0	0	0	0	0	0	0	0	0	0	0	0	9	1	1	0	0	2	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Kathablepharidae;class__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	4	2	3	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__IncertaeSedis;class__unknown	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	4	1	0	0	7	3	2	0	0	1	0	0	1	0	3	1	2	0	2	0	2	0	0	0	0	0	0	0	5	0	3	10	7	0	4	1	5	5	0	0	0	0	0	0	0	0	6	0	0	0	0
root__Root;domain__Eukaryota;phylum__IncertaeSedis;class__IncertaeSedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
root__Root;domain__Eukaryota;phylum__Hyphochytriomycetes;class__unknown	2	6	0	0	2	0	4	0	2	1	0	8	0	0	1	3	0	1	0	72	59	0	0	0	60	0	0	0	85	47	0	19	0	1	0	1	0	7	0	11	12	17	31	41	59	32	59	39	41	31	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	1	0	0
root__Root;domain__Eukaryota;phylum__Heterolobosea;class__Tetramitia	0	1	1	0	1	0	0	0	1	1	2	0	0	0	0	6	1	6	5	0	0	5	0	0	0	0	4	4	1	1	0	0	1	5	6	0	0	0	0	0	1	0	0	0	2	0	1	0	3	0	0	5	4	14	13	15	17	15	5	3	5	5	0	13	43	3	71	12	0	13	20	20	7	3	2
root__Root;domain__Eukaryota;phylum__Gracilipodida;class__unknown	5	6	0	1	4	0	2	2	3	6	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	9	0	1	0	0	1	0	0	0	0	5	10	0	23	42	13	3	5	0
root__Root;domain__Eukaryota;phylum__Gracilipodida;class__LEMD267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Gastrotricha;class__unknown	0	5	6	9	14	35	9	23	0	0	12	7	9	18	4	0	0	0	0	12	0	14	93	58	24	75	10	7	6	0	15	0	135	98	10	1	58	0	139	0	0	0	0	0	0	0	0	0	0	0	0	5	14	0	1	24	28	35	0	17	8	7	0	0	0	0	0	0	0	0	0	59	0	0	0
root__Root;domain__Eukaryota;phylum__Fornicata;class__Diplomonadida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Florideophycidae;class__Nemaliophycidae	0	1	2	0	0	1	0	2	0	3	11	1	4	1	1	0	0	0	0	2	0	3	8	10	3	10	2	1	0	6	1	0	9	12	4	0	12	0	8	0	0	0	0	0	0	0	0	0	0	0	0	6	6	4	12	13	9	6	4	2	8	1	0	0	0	0	0	0	0	0	0	1	0	1	0
root__Root;domain__Eukaryota;phylum__Euglenozoa;class__Kinetoplastea	86	89	130	84	73	83	41	43	61	70	61	28	28	83	75	84	74	11	42	19	10	18	27	22	13	28	18	10	3	6	7	0	49	25	9	0	34	0	23	1	4	4	3	0	17	13	3	25	16	13	1	228	166	618	254	304	291	157	49	101	68	77	10	514	272	220	1748	934	93	2370	40	197	346	364	177
root__Root;domain__Eukaryota;phylum__Euglenozoa;class__Euglenida	7	1	3	7	1	4	11	6	6	3	4	2	5	5	3	0	0	0	0	9	3	2	10	6	7	5	2	4	2	2	1	2	18	6	4	0	10	0	11	0	1	0	0	0	0	0	0	0	1	0	0	16	6	11	7	17	21	26	4	3	12	18	1	2	4	0	6	7	1	7	50	56	48	24	18
root__Root;domain__Eukaryota;phylum__Euglenozoa;class__Diplonemea	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	3	6	9	4	1	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Dinoflagellata;class__Dinophyceae	0	4	0	0	0	0	1	0	1	0	1	4	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	8	13	10	23	6	15	4	10	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Diatomea;class__unknown	665	274	816	947	551	1539	142	1156	268	650	1260	47	399	995	432	0	0	0	0	318	388	2231	1411	1906	530	1688	1238	2152	273	208	521	17	3873	2163	1082	23	2549	8	2263	0	0	0	0	0	0	0	0	0	0	0	0	228	28	80	121	99	245	344	136	45	85	23	5	0	0	0	0	0	0	4	3	2	0	0	1
root__Root;domain__Eukaryota;phylum__Diatomea;class__Mediophyceae	264	90	245	396	345	686	63	675	85	181	352	39	109	383	391	0	0	0	0	13	20	14	29	4	10	28	16	11	27	11	0	2	7	35	5	1	43	4	20	0	0	0	0	0	0	0	0	0	0	0	0	28	30	1	5	4	5	4	5	472	93	63	3	0	0	0	0	3	0	0	1	5	1	0	0
root__Root;domain__Eukaryota;phylum__Diatomea;class__Bacillariophyceae	4524	4402	6478	4869	3777	8337	1232	6378	1827	5324	8982	907	2290	4357	3102	2	4	0	0	7426	12108	10106	7780	9744	10257	9571	11059	11993	7847	5637	2998	879	10484	11912	10748	597	12927	575	10285	0	0	0	0	0	1	3	0	3	2	3	0	88	42	50	132	106	202	199	80	132	177	137	33	1	0	0	79	363	54	624	345	679	731	287	599
root__Root;domain__Eukaryota;phylum__Cryptomycota;class__unknown	190	150	163	121	91	179	152	164	122	113	260	71	74	81	116	5	7	11	4	375	432	24	81	66	281	95	68	35	472	247	23	80	125	133	69	38	170	34	109	20	25	32	101	152	279	194	132	228	279	173	31	99	64	46	78	77	79	86	22	37	42	51	4	13	3	0	33	38	0	8	18	4	15	21	12
root__Root;domain__Eukaryota;phylum__Cryptomycota;class__IncertaeSedis	6	29	12	9	8	12	22	10	11	11	18	18	9	4	15	6	5	12	4	33	61	3	6	8	24	6	3	1	59	27	0	9	19	10	9	2	16	7	16	12	12	18	23	16	42	24	21	15	12	13	3	9	17	19	28	29	24	21	12	6	11	13	1	0	0	0	0	2	0	3	2	2	3	9	2
root__Root;domain__Eukaryota;phylum__Cnidaria;class__Myxozoa	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cnidaria;class__Hydrozoa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cnidaria;class__Anthozoa	0	2	1	0	1	1	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Eukaryota;phylum__Ciliophora;class__unknown	0	3	0	0	2	0	1	0	3	1	0	3	0	0	1	43	33	6	6	36	325	0	0	0	23	0	0	0	374	29	0	84	3	0	0	0	0	32	0	0	1	1	10	6	7	19	3	7	7	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Ciliophora;class__Postciliodesmatophora	0	32	0	0	6	1	47	0	35	3	8	29	1	17	24	31	314	60	57	1704	1195	1	3	4	1947	6	1	1	1226	1816	1	239	2	20	0	235	18	133	10	8	2	16	33	48	86	100	60	128	148	62	13	3	1	4	4	5	9	1	14	2	0	2	2	0	0	0	4	24	0	2	1	2	30	2	1
root__Root;domain__Eukaryota;phylum__Ciliophora;class__Intramacronucleata	439	1287	464	484	473	580	1478	546	1400	508	395	1019	171	523	483	395	527	814	1378	2112	1463	2978	983	1182	2687	1224	3271	2633	1723	1653	337	291	1742	1666	1682	119	1317	162	1627	1711	1769	2176	2848	3377	4102	2574	1972	2246	2000	1785	360	576	268	343	567	1133	883	727	315	458	620	368	57	192	458	9	651	795	36	924	354	2020	1834	2590	2240
root__Root;domain__Eukaryota;phylum__Chytridiomycota;class__Monoblepharidomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	2	2	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Chytridiomycota;class__Chytridiomycetes	34	15	34	70	21	59	7	87	54	41	64	8	17	35	23	0	1	0	1	1180	1274	1551	145	589	919	146	2868	2548	1293	488	88	163	837	360	2519	19	337	112	502	1	3	0	0	2	5	1	3	4	2	1	0	622	357	355	520	339	273	480	137	146	91	114	19	0	0	0	2	0	0	0	10	4	1	3	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__unknown	150	142	384	128	80	271	86	223	82	186	179	93	44	397	129	7	7	2	1	339	97	839	628	796	577	526	1242	1030	88	211	313	4	716	932	1145	30	1079	10	1285	0	2	3	5	4	3	2	1	1	0	1	1	11	3	7	23	17	32	28	0	7	5	0	1	0	0	0	4	0	0	0	1	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__uncultured	3	2	3	2	1	8	2	10	0	3	1	3	3	1	0	0	0	0	0	5	0	8	15	9	10	10	12	7	1	4	2	1	21	25	12	0	24	0	21	0	0	0	0	0	0	0	0	0	1	0	0	20	33	10	35	13	20	31	17	3	15	14	4	0	0	1	6	0	0	6	2	1	2	1	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Vampyrellidae	26	6	16	38	30	102	2	60	0	17	50	2	5	44	32	0	0	0	0	19	27	268	37	52	43	56	226	232	14	23	14	2	90	83	210	5	105	0	63	0	0	0	0	0	0	0	1	0	0	0	1	9	5	2	8	7	30	14	3	6	13	27	3	0	0	0	1	0	0	0	0	0	1	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Thecofilosea	58	64	19	60	35	42	64	33	38	17	37	54	14	28	35	204	197	154	214	132	146	75	50	83	120	66	101	88	265	112	31	49	85	158	110	11	117	20	101	343	443	342	358	582	543	411	440	468	407	434	97	149	103	48	129	89	202	157	30	70	72	47	11	41	54	2	248	296	7	125	136	80	54	169	78
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Phytomyxea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	1	6	1	1	0	0	0	0	0	1	2	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	32	28	43	56	64	80	26	24	16	36	7	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__NovelCladeGran-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__NovelCladeGran-5	1	2	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	1	1	0	0	0	2	2	0	2	1	0	1	0	0	12	4	6	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__NovelCladeGran-4	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	1	0	0	2	2	0	3	0	0	0	2	0	0	3	0	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__NovelCladeGran-3	2	7	0	8	0	2	4	1	1	2	1	5	0	1	3	17	29	30	22	10	9	0	2	3	1	7	2	0	5	1	0	0	1	6	2	0	4	0	3	2	3	5	9	7	8	18	6	12	11	12	0	0	0	0	1	2	2	10	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__NovelClade4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__NovelClade2	4	3	4	4	0	0	0	3	2	2	1	1	1	4	0	0	0	0	0	1	2	15	11	13	5	4	19	13	1	1	1	0	8	12	27	0	16	0	15	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__NovelClade12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__NovelClade10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1	1	3	1	8	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Metromonadea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__IncertaeSedis	6	7	12	8	3	0	7	1	5	11	15	0	3	3	11	15	13	18	12	7	19	10	2	3	8	3	6	13	8	10	0	1	18	5	15	0	5	1	10	1	4	3	4	8	13	14	13	21	11	11	0	5	6	8	9	12	13	15	3	8	8	5	1	1	0	0	0	0	0	9	3	2	1	4	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Imbricatea	40	69	24	17	13	18	33	21	32	21	27	32	5	22	33	0	0	1	0	186	115	32	42	44	178	39	48	33	270	118	16	57	34	39	39	20	54	29	63	3	5	5	12	32	44	46	16	52	61	39	10	21	8	20	49	39	35	45	4	12	15	11	3	0	1	1	61	107	33	73	9	83	80	102	109
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Granofilosea	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Glissomonadida	11	0	10	15	6	10	0	5	7	3	13	1	1	4	10	0	1	0	1	71	31	47	21	29	66	38	30	9	21	24	6	0	20	28	31	0	36	5	34	0	0	0	0	0	0	0	2	1	6	3	0	126	53	77	272	128	139	218	42	63	72	43	9	99	66	41	296	177	9	161	14	23	58	45	94
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Clathrulinidae	0	0	1	2	0	1	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	2	0	1	3	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Chlorarachniophyta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Cercozoa;class__Cercomonadidae	41	21	86	28	48	48	19	28	20	29	39	8	22	53	46	2	6	1	3	22	13	63	30	46	18	44	82	58	18	20	10	4	187	57	59	0	47	1	63	9	5	8	11	10	11	5	7	10	10	8	0	42	41	59	97	130	188	185	57	91	81	83	20	27	53	4	72	177	44	457	133	256	132	195	197
root__Root;domain__Eukaryota;phylum__Centrohelida;class__unknown	2	2	1	3	1	8	0	4	0	1	6	0	0	5	3	0	0	0	0	11	2	29	28	35	9	26	31	28	1	4	7	0	13	23	23	0	26	0	17	0	0	0	0	0	0	0	0	0	0	0	0	8	2	8	13	28	32	51	21	23	60	27	4	2	0	0	0	0	0	5	0	0	2	0	2
root__Root;domain__Eukaryota;phylum__Cavosteliida;class__unknown	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__Breviatea;class__unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0
